,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,name,cost,position,home_team,away_team,team_x
188,182,93,Bournemouth,1,False,2023-10-28T14:00:00Z,2,1,10,90,0,0,0,2,0,0,0,0,0,0,0,8,7.6,23.1,0.0,3.1,1,0.00,0.03,0.03,1.08,44,-222,12233,208,430,182,Victor da Silva,44,DEF,Bournemouth,Burnley,Burnley
189,183,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-79,4686,0,79,183,Wout Weghorst,55,FWD,Bournemouth,Burnley,Burnley
190,184,93,Bournemouth,2,False,2023-10-28T14:00:00Z,2,1,10,67,0,0,0,1,0,0,0,0,0,0,0,2,1.8,1.2,11.0,1.4,1,0.03,0.03,0.06,1.05,48,-240,3625,59,299,184,Anass Zaroury,48,MID,Bournemouth,Burnley,Burnley
191,475,93,Bournemouth,1,False,2023-10-28T14:00:00Z,2,1,10,30,0,0,0,1,0,0,0,0,0,0,0,1,6.0,1.1,24.0,3.1,0,0.60,0.01,0.61,0.14,48,-370,12650,972,1342,475,Sander Berge,48,MID,Bournemouth,Burnley,Burnley
192,594,93,Bournemouth,1,False,2023-10-28T14:00:00Z,2,1,10,45,0,0,0,1,0,0,0,0,0,0,0,2,2.0,0.8,7.0,1.0,1,0.22,0.00,0.22,0.90,54,-3299,23350,1422,4721,594,Zeki Amdouni,54,FWD,Bournemouth,Burnley,Burnley
193,596,93,Bournemouth,2,False,2023-10-28T14:00:00Z,2,1,10,90,0,0,0,2,0,0,0,0,0,4,0,24,38.2,0.0,0.0,3.8,1,0.00,0.00,0.00,1.08,45,-1078,93915,3057,4135,596,James Trafford,45,GKP,Bournemouth,Burnley,Burnley
194,600,93,Bournemouth,1,False,2023-10-28T14:00:00Z,2,1,10,9,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.01,48,-74,2489,32,106,600,Nathan Redmond,48,MID,Bournemouth,Burnley,Burnley
195,605,93,Bournemouth,2,False,2023-10-28T14:00:00Z,2,1,10,80,0,0,0,2,0,0,0,0,0,0,0,-1,0.0,1.8,8.0,1.0,1,0.00,0.01,0.01,1.07,50,-3226,14426,565,3791,605,Luca Koleosho,50,MID,Bournemouth,Burnley,Burnley
196,608,93,Bournemouth,1,False,2023-10-28T14:00:00Z,2,1,10,22,0,0,0,1,0,0,0,0,0,0,0,3,3.4,11.6,4.0,1.9,0,0.00,0.02,0.02,0.03,49,-33,2225,141,174,608,Jacob Bruun Larsen,49,MID,Bournemouth,Burnley,Burnley
197,622,93,Bournemouth,0,False,2023-10-28T14:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-83,3327,0,83,622,Owen Dodgson,40,DEF,Bournemouth,Burnley,Burnley
198,126,95,Brentford,1,True,2023-10-28T11:30:00Z,0,2,10,80,0,0,0,1,0,0,0,1,0,0,0,11,9.6,10.6,0.0,2.0,1,0.00,0.08,0.08,0.53,47,-1198,154120,7237,8435,126,Moisés Caicedo Corozo,47,MID,Chelsea,Brentford,Chelsea
199,145,95,Brentford,2,True,2023-10-28T11:30:00Z,0,2,10,90,0,0,0,2,0,0,0,0,0,3,0,14,27.4,0.0,0.0,2.7,1,0.00,0.00,0.00,2.16,46,-1584,715004,35409,36993,145,Robert Sánchez,46,GKP,Chelsea,Brentford,Chelsea
200,185,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-15,794,0,15,185,Ethan Ampadu,40,DEF,Chelsea,Brentford,Chelsea
201,187,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-705,21869,0,705,187,Kepa Arrizabalaga,50,GKP,Chelsea,Brentford,Chelsea
202,188,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-15,1891,0,15,188,Pierre-Emerick Aubameyang,65,FWD,Chelsea,Brentford,Chelsea
203,189,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,128,0,0,189,César Azpilicueta,45,DEF,Chelsea,Brentford,Chelsea
204,190,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-3,295,0,3,190,Abdul Rahman Baba,40,DEF,Chelsea,Brentford,Chelsea
205,191,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,303,3034,421,118,191,Benoît Badiashile,44,DEF,Chelsea,Brentford,Chelsea
206,192,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,45,1948,126,81,192,Marcus Bettinelli,40,GKP,Chelsea,Brentford,Chelsea
207,193,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-10443,26192,616,11059,193,Armando Broja,49,FWD,Chelsea,Brentford,Chelsea
208,194,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-177,5465,40,217,194,Trevoh Chalobah,43,DEF,Chelsea,Brentford,Chelsea
209,195,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-81236,658405,208,81444,195,Ben Chilwell,54,DEF,Chelsea,Brentford,Chelsea
210,196,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-7503,173177,16092,23595,196,Carney Chukwuemeka,43,MID,Chelsea,Brentford,Chelsea
211,197,95,Brentford,1,True,2023-10-28T11:30:00Z,0,2,10,90,0,0,0,2,0,0,0,0,0,0,0,17,16.0,4.8,2.0,2.3,1,0.00,0.03,0.03,2.16,46,-5393,611423,46193,51586,197,Levi Colwill,46,DEF,Chelsea,Brentford,Chelsea
212,198,95,Brentford,2,True,2023-10-28T11:30:00Z,0,2,10,80,0,0,0,1,0,0,0,0,0,0,0,13,19.2,22.2,28.0,6.9,1,0.59,0.04,0.63,0.53,48,4452,56398,7518,3066,198,Marc Cucurella Saseta,48,DEF,Chelsea,Brentford,Chelsea
213,199,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-20395,307938,6787,27182,199,Enzo Fernández,48,MID,Chelsea,Brentford,Chelsea
214,200,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-7,346,0,7,200,David Datro Fofana,50,FWD,Chelsea,Brentford,Chelsea
215,201,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-28,2602,32,60,201,Wesley Fofana,44,DEF,Chelsea,Brentford,Chelsea
216,202,95,Brentford,2,True,2023-10-28T11:30:00Z,0,2,10,90,0,0,0,2,0,0,0,0,0,0,0,12,17.8,39.7,13.0,7.1,1,0.04,0.13,0.17,2.16,54,2738,44970,5354,2616,202,Conor Gallagher,54,MID,Chelsea,Brentford,Chelsea
217,203,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,42,20867,820214,63980,43113,203,Malo Gusto,42,DEF,Chelsea,Brentford,Chelsea
218,206,95,Brentford,1,True,2023-10-28T11:30:00Z,0,2,10,23,0,0,0,1,0,0,0,0,0,0,0,7,7.4,17.2,13.0,3.8,0,0.07,0.31,0.38,1.64,53,13028,354403,20961,7933,206,Reece James,53,DEF,Chelsea,Brentford,Chelsea
219,207,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,68,-402,30105,0,402,207,Romelu Lukaku Bolingoli,68,FWD,Chelsea,Brentford,Chelsea
220,208,95,Brentford,2,True,2023-10-28T11:30:00Z,0,2,10,66,0,0,0,1,0,0,0,0,0,0,0,10,2.0,26.5,14.0,4.3,1,0.12,0.10,0.22,0.53,53,-52,7362,412,464,208,Noni Madueke,53,MID,Chelsea,Brentford,Chelsea
221,210,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,26815,125089,31323,4508,210,Mykhailo Mudryk,63,MID,Chelsea,Brentford,Chelsea
222,211,95,Brentford,2,True,2023-10-28T11:30:00Z,0,2,10,90,0,0,0,2,0,0,0,0,0,0,0,2,3.4,26.8,17.0,4.7,1,0.11,0.06,0.17,2.16,69,-30419,465523,10833,41252,211,Nicolas Jackson,68,FWD,Chelsea,Brentford,Chelsea
223,212,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,73,-569,53461,302,871,212,Christopher Nkunku,73,FWD,Chelsea,Brentford,Chelsea
224,213,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-6,400,0,6,213,Christian Pulisic,55,MID,Chelsea,Brentford,Chelsea
225,214,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-122,9648,224,346,214,Malang Sarr,44,DEF,Chelsea,Brentford,Chelsea
226,215,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-119,3348,0,119,215,Gabriel Słonina,40,GKP,Chelsea,Brentford,Chelsea
227,216,95,Brentford,2,True,2023-10-28T11:30:00Z,0,2,10,90,0,0,0,2,0,0,0,0,0,0,0,13,7.4,18.3,24.0,5.0,1,0.13,0.07,0.20,2.16,70,-74794,849565,54932,129726,216,Raheem Sterling,70,MID,Chelsea,Brentford,Chelsea
228,217,95,Brentford,1,True,2023-10-28T11:30:00Z,0,2,10,90,0,0,0,2,0,0,0,0,0,0,0,16,18.6,5.8,9.0,3.3,1,0.06,0.11,0.17,2.16,50,-11230,369840,11632,22862,217,Thiago Emiliano da Silva,50,DEF,Chelsea,Brentford,Chelsea
229,218,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-94,7949,0,94,218,Hakim Ziyech,54,MID,Chelsea,Brentford,Chelsea
230,362,95,Brentford,2,True,2023-10-28T11:30:00Z,0,2,10,90,0,0,0,2,0,0,0,0,0,0,0,13,16.6,63.1,17.0,9.7,1,0.44,0.56,1.00,2.16,50,283813,394646,311763,27950,362,Cole Palmer,50,MID,Chelsea,Brentford,Chelsea
231,589,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-7,337,0,7,589,Ângelo Gabriel Borges Damaceno,50,MID,Chelsea,Brentford,Chelsea
232,609,95,Brentford,1,True,2023-10-28T11:30:00Z,0,2,10,23,0,0,0,1,0,0,0,0,0,0,0,5,8.2,4.5,4.0,1.7,0,0.00,0.04,0.04,1.64,52,-208,5480,105,313,609,Ian Maatsen,52,MID,Chelsea,Brentford,Chelsea
233,611,95,Brentford,2,True,2023-10-28T11:30:00Z,0,2,10,66,0,0,0,1,0,0,0,0,0,0,0,12,6.6,10.9,0.0,1.8,1,0.00,0.06,0.06,0.53,51,-53453,534342,5201,58654,611,Axel Disasi,51,DEF,Chelsea,Brentford,Chelsea
234,613,95,Brentford,1,True,2023-10-28T11:30:00Z,0,2,10,9,0,0,0,1,0,0,0,0,0,0,0,5,2.8,1.2,0.0,0.4,0,0.00,0.01,0.01,1.64,44,-129,30717,2902,3031,613,Lesley Ugochukwu,44,MID,Chelsea,Brentford,Chelsea
235,623,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-314,7849,0,314,623,Mason Burstow,45,FWD,Chelsea,Brentford,Chelsea
236,659,95,Brentford,0,True,2023-10-28T11:30:00Z,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-26,2622,60,86,659,Lucas Bergström,40,GKP,Chelsea,Brentford,Chelsea
237,7,96,Spurs,0,True,2023-10-27T19:00:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-256,14640,212,468,7,Rob Holding,44,DEF,Crystal Palace,Spurs,Crystal Palace
238,219,96,Spurs,1,True,2023-10-27T19:00:00Z,1,2,10,20,0,0,0,0,0,0,0,0,0,0,0,4,1.6,0.0,0.0,0.2,0,0.00,0.00,0.00,0.25,43,38272,68353,47392,9120,219,Naouirou Ahamada,43,MID,Crystal Palace,Spurs,Crystal Palace
239,220,96,Spurs,3,True,2023-10-27T19:00:00Z,1,2,10,90,0,1,0,2,0,0,0,1,0,0,0,14,33.2,10.6,9.0,5.3,1,0.07,0.03,0.10,1.12,49,42382,1829116,150020,107638,220,Joachim Andersen,50,DEF,Crystal Palace,Spurs,Crystal Palace
240,221,96,Spurs,6,True,2023-10-27T19:00:00Z,1,2,10,90,1,0,0,2,0,0,0,1,0,0,0,12,46.6,6.3,36.0,8.9,1,0.15,0.03,0.18,1.12,54,-1820,34875,1729,3549,221,Jordan Ayew,54,MID,Crystal Palace,Spurs,Crystal Palace
241,222,96,Spurs,1,True,2023-10-27T19:00:00Z,1,2,10,20,0,0,0,0,0,0,0,0,0,0,0,3,2.6,0.3,0.0,0.3,0,0.00,0.00,0.00,0.25,44,99,11241,650,551,222,Nathaniel Clyne,44,DEF,Crystal Palace,Spurs,Crystal Palace
242,223,96,Spurs,2,True,2023-10-27T19:00:00Z,1,2,10,90,0,0,0,2,0,0,0,0,0,0,0,11,20.4,12.2,4.0,3.7,1,0.05,0.04,0.09,1.12,50,-139,8290,470,609,223,Cheick Doucouré,50,MID,Crystal Palace,Spurs,Crystal Palace
243,224,96,Spurs,0,True,2023-10-27T19:00:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-9,3194,181,190,224,Malcolm Ebiowei,45,MID,Crystal Palace,Spurs,Crystal Palace
244,225,96,Spurs,2,True,2023-10-27T19:00:00Z,1,2,10,78,0,0,0,2,0,0,0,0,0,0,0,9,8.2,14.2,21.0,4.3,1,0.07,0.03,0.10,0.92,55,-19334,349362,26946,46280,225,Odsonne Edouard,55,FWD,Crystal Palace,Spurs,Crystal Palace
245,226,96,Spurs,0,True,2023-10-27T19:00:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,61,-60825,332939,181,61006,226,Eberechi Eze,61,MID,Crystal Palace,Spurs,Crystal Palace
246,227,96,Spurs,0,True,2023-10-27T19:00:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-2129,27908,0,2129,227,Vicente Guaita,44,GKP,Crystal Palace,Spurs,Crystal Palace
247,228,96,Spurs,1,True,2023-10-27T19:00:00Z,1,2,10,90,0,0,0,2,0,0,0,0,0,0,0,12,19.6,0.8,6.0,2.6,1,0.16,0.01,0.17,1.12,45,54186,318262,82115,27929,228,Marc Guéhi,45,DEF,Crystal Palace,Spurs,Crystal Palace
248,229,96,Spurs,2,True,2023-10-27T19:00:00Z,1,2,10,69,0,0,0,2,0,0,0,0,0,0,0,6,10.8,54.5,5.0,7.0,1,0.01,0.17,0.18,0.87,49,49,1022,133,84,229,Will Hughes,49,MID,Crystal Palace,Spurs,Crystal Palace
249,230,96,Spurs,1,True,2023-10-27T19:00:00Z,1,2,10,90,0,0,0,2,0,0,0,0,0,0,0,8,1.8,0.0,0.0,0.2,1,0.00,0.00,0.00,1.12,45,45965,341001,75958,29993,230,Sam Johnstone,45,GKP,Crystal Palace,Spurs,Crystal Palace
250,231,96,Spurs,2,True,2023-10-27T19:00:00Z,1,2,10,78,0,0,0,2,0,0,0,0,0,0,0,6,0.0,0.8,0.0,0.0,1,0.00,0.00,0.00,0.92,47,-3,11273,417,420,231,Jefferson Lerma Solís,47,MID,Crystal Palace,Spurs,Crystal Palace
251,232,96,Spurs,1,True,2023-10-27T19:00:00Z,1,2,10,11,0,0,0,0,0,0,0,0,0,0,0,4,3.2,10.3,4.0,1.8,0,0.00,0.05,0.05,0.20,49,-3172,58850,3868,7040,232,Jean-Philippe Mateta,49,FWD,Crystal Palace,Spurs,Crystal Palace
252,233,96,Spurs,0,True,2023-10-27T19:00:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-109,11872,229,338,233,Remi Matthews,40,GKP,Crystal Palace,Spurs,Crystal Palace
253,234,96,Spurs,1,True,2023-10-27T19:00:00Z,1,2,10,69,0,0,0,2,0,0,0,0,0,0,0,9,4.8,0.7,0.0,0.6,1,0.00,0.01,0.01,0.87,45,-4716,162620,9123,13839,234,Tyrick Mitchell,45,DEF,Crystal Palace,Spurs,Crystal Palace
254,235,96,Spurs,0,True,2023-10-27T19:00:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-201,5763,0,201,235,Jake O'Brien,40,DEF,Crystal Palace,Spurs,Crystal Palace
255,236,96,Spurs,0,True,2023-10-27T19:00:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,58,-105,5182,86,191,236,Michael Olise,58,MID,Crystal Palace,Spurs,Crystal Palace
256,237,96,Spurs,0,True,2023-10-27T19:00:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-32,1232,0,32,237,Luke Plange,45,FWD,Crystal Palace,Spurs,Crystal Palace
257,238,96,Spurs,0,True,2023-10-27T19:00:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,3870,56587,6363,2493,238,Chris Richards,39,DEF,Crystal Palace,Spurs,Crystal Palace
258,239,96,Spurs,0,True,2023-10-27T19:00:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,613,7996,1316,703,239,Jairo Riedewald,44,MID,Crystal Palace,Spurs,Crystal Palace
259,240,96,Spurs,1,True,2023-10-27T19:00:00Z,1,2,10,59,0,0,0,1,0,0,0,0,0,0,0,4,5.2,10.0,2.0,1.7,1,0.00,0.00,0.00,0.15,49,-1349,10577,140,1489,240,Jeffrey Schlupp,49,MID,Crystal Palace,Spurs,Crystal Palace
260,241,96,Spurs,0,True,2023-10-27T19:00:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-3249,54598,133,3382,241,James Tomkins,40,DEF,Crystal Palace,Spurs,Crystal Palace
261,242,96,Spurs,-1,True,2023-10-27T19:00:00Z,1,2,10,90,0,0,0,2,1,0,0,0,0,0,0,4,0.0,1.4,3.0,0.4,1,0.07,0.01,0.08,1.12,45,-265,24051,649,914,242,Joel Ward,45,DEF,Crystal Palace,Spurs,Crystal Palace
262,243,96,Spurs,0,True,2023-10-27T19:00:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-2165,112598,435,2600,243,Joe Whitworth,40,GKP,Crystal Palace,Spurs,Crystal Palace
263,385,96,Spurs,0,True,2023-10-27T19:00:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1667,27594,206,1873,385,Dean Henderson,45,GKP,Crystal Palace,Spurs,Crystal Palace
264,615,96,Spurs,1,True,2023-10-27T19:00:00Z,1,2,10,11,0,0,0,0,0,0,0,0,0,0,0,3,0.0,10.3,4.0,1.4,0,0.06,0.00,0.06,0.20,49,158,844,209,51,615,Matheus França de Oliveira,49,MID,Crystal Palace,Spurs,Crystal Palace
265,657,96,Spurs,1,True,2023-10-27T19:00:00Z,1,2,10,30,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.5,2.0,0.5,0,0.02,0.00,0.02,0.97,45,396,3235,770,374,657,Jesurun Rak-Sakyi,45,MID,Crystal Palace,Spurs,Crystal Palace
266,658,96,Spurs,0,True,2023-10-27T19:00:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-177,5198,0,177,658,John-Kymani Gordon,45,FWD,Crystal Palace,Spurs,Crystal Palace
267,244,99,West Ham,0,False,2023-10-29T13:00:00Z,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-891,14178,28,919,244,André Tavares Gomes,44,MID,West Ham,Everton,Everton
268,245,99,West Ham,8,False,2023-10-29T13:00:00Z,0,1,10,90,0,0,1,0,0,0,0,0,0,0,2,26,27.6,0.6,2.0,3.0,1,0.00,0.01,0.01,0.66,40,38596,132769,49227,10631,245,Jarrad Branthwaite,40,DEF,West Ham,Everton,Everton
269,246,99,West Ham,9,False,2023-10-29T13:00:00Z,0,1,10,88,1,0,1,0,0,0,0,0,0,0,3,32,36.2,14.1,27.0,7.7,1,0.23,0.06,0.29,0.63,58,-19683,112368,7482,27165,246,Dominic Calvert-Lewin,58,FWD,West Ham,Everton,Everton
270,247,99,West Ham,0,False,2023-10-29T13:00:00Z,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-120,2709,29,149,247,Seamus Coleman,44,DEF,West Ham,Everton,Everton
271,248,99,West Ham,0,False,2023-10-29T13:00:00Z,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-73,1799,11,84,248,Dele Alli,48,MID,West Ham,Everton,Everton
272,249,99,West Ham,3,False,2023-10-29T13:00:00Z,0,1,10,90,0,0,1,0,0,0,0,0,0,0,0,4,7.0,12.8,18.0,3.8,1,0.19,0.01,0.20,0.66,55,-16282,74587,3320,19602,249,Abdoulaye Doucouré,55,MID,West Ham,Everton,Everton
273,250,99,West Ham,3,False,2023-10-29T13:00:00Z,0,1,10,90,0,0,1,0,0,0,0,0,0,0,0,11,16.8,5.3,4.0,2.6,1,0.00,0.02,0.02,0.66,49,-560,13009,1693,2253,250,James Garner,49,MID,West Ham,Everton,Everton
274,251,99,West Ham,0,False,2023-10-29T13:00:00Z,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-57,1498,0,57,251,Jean-Philippe Gbamin,44,MID,West Ham,Everton,Everton
275,252,99,West Ham,0,False,2023-10-29T13:00:00Z,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-286,13523,227,513,252,Ben Godfrey,43,DEF,West Ham,Everton,Everton
276,253,99,West Ham,0,False,2023-10-29T13:00:00Z,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-300,9140,0,300,253,Demarai Gray,53,MID,West Ham,Everton,Everton
277,254,99,West Ham,0,False,2023-10-29T13:00:00Z,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-135,3908,87,222,254,Idrissa Gueye,48,MID,West Ham,Everton,Everton
278,255,99,West Ham,0,False,2023-10-29T13:00:00Z,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-3999,58031,0,3999,255,Mason Holgate,40,DEF,West Ham,Everton,Everton
279,257,99,West Ham,0,False,2023-10-29T13:00:00Z,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-420,21099,458,878,257,Michael Keane,43,DEF,West Ham,Everton,Everton
280,259,99,West Ham,3,False,2023-10-29T13:00:00Z,0,1,10,90,0,0,1,0,0,0,0,0,0,0,0,13,28.8,48.4,11.0,8.8,1,0.10,0.19,0.29,0.66,54,-1155,6952,169,1324,259,Dwight McNeil,54,MID,West Ham,Everton,Everton
281,260,99,West Ham,8,False,2023-10-29T13:00:00Z,0,1,10,90,0,0,1,0,0,0,0,0,0,0,2,26,28.2,15.4,0.0,4.4,1,0.00,0.02,0.02,0.66,43,5206,30064,8476,3270,260,Vitalii Mykolenko,43,DEF,West Ham,Everton,Everton
282,261,99,West Ham,3,False,2023-10-29T13:00:00Z,0,1,10,90,0,0,1,0,0,0,0,0,0,0,0,11,13.8,13.3,6.0,3.3,1,0.08,0.01,0.09,0.66,48,47,19274,1342,1295,261,Amadou Onana,48,MID,West Ham,Everton,Everton
