,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,name,cost,position,home_team,away_team,team_x
278,255,63,Luton,0,True,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-9865,74463,0,9865,255,Mason Holgate,40,DEF,Everton,Luton,Everton
279,257,63,Luton,0,True,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-873,22768,719,1592,257,Michael Keane,44,DEF,Everton,Luton,Everton
280,259,63,Luton,2,True,2023-09-30T14:00:00Z,1,2,7,83,0,0,0,2,0,0,0,0,0,0,0,14,16.6,33.2,12.0,6.2,1,0.12,0.75,0.87,0.89,54,4506,10247,5549,1043,259,Dwight McNeil,54,MID,Everton,Luton,Everton
281,260,63,Luton,2,True,2023-09-30T14:00:00Z,1,2,7,90,0,0,0,2,0,0,0,0,0,0,1,20,30.8,39.5,4.0,7.4,1,0.00,0.21,0.21,0.89,43,2044,15128,4855,2811,260,Vitalii Mykolenko,43,DEF,Everton,Luton,Everton
282,261,63,Luton,2,True,2023-09-30T14:00:00Z,1,2,7,90,0,0,0,2,0,0,0,0,0,0,0,8,15.0,23.8,39.0,7.8,1,0.48,0.17,0.65,0.89,49,57,19374,1524,1467,261,Amadou Onana,49,MID,Everton,Luton,Everton
283,262,63,Luton,1,True,2023-09-30T14:00:00Z,1,2,7,12,0,0,0,0,0,0,0,0,0,0,0,4,3.8,4.8,0.0,0.9,0,0.00,0.03,0.03,0.00,45,1728,24077,5080,3352,262,Nathan Patterson,45,DEF,Everton,Luton,Everton
284,263,63,Luton,1,True,2023-09-30T14:00:00Z,1,2,7,90,0,0,0,2,0,0,0,0,0,0,0,8,5.4,0.0,0.0,0.5,1,0.00,0.00,0.00,0.89,44,-26956,954406,35837,62793,263,Jordan Pickford,44,GKP,Everton,Luton,Everton
285,264,63,Luton,0,True,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-323,2518,0,323,264,Ellis Simms,45,FWD,Everton,Luton,Everton
286,265,63,Luton,1,True,2023-09-30T14:00:00Z,1,2,7,90,0,0,0,2,0,0,0,0,0,0,0,18,29.4,21.3,0.0,5.1,1,0.00,0.06,0.06,0.89,44,186607,339677,204801,18194,265,James Tarkowski,44,DEF,Everton,Luton,Everton
287,266,63,Luton,0,True,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,10123,73953,15415,5292,266,João Neves Virgínia,39,GKP,Everton,Luton,Everton
288,579,63,Luton,0,True,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-176,6320,125,301,579,Andy Lonergan,40,GKP,Everton,Luton,Everton
289,588,63,Luton,1,True,2023-09-30T14:00:00Z,1,2,7,77,0,0,0,2,0,0,0,0,0,0,0,9,5.6,16.9,2.0,2.5,1,0.01,0.03,0.04,0.89,44,3523,51365,7664,4141,588,Ashley Young,44,DEF,Everton,Luton,Everton
290,601,63,Luton,1,True,2023-09-30T14:00:00Z,1,2,7,6,0,0,0,0,0,0,0,0,0,0,0,2,0.6,0.6,2.0,0.3,0,0.00,0.01,0.01,0.00,55,2346,26321,6920,4574,601,Arnaut Danjuma Groeneveld,55,MID,Everton,Luton,Everton
291,624,63,Luton,0,True,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-327,7839,582,909,624,Lewis Dobbin,45,MID,Everton,Luton,Everton
292,645,63,Luton,0,True,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-29,4900,490,519,645,Youssef Ramalho Chermiti,49,FWD,Everton,Luton,Everton
293,649,63,Luton,0,True,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-250,2937,0,250,649,Thomas Cannon,45,FWD,Everton,Luton,Everton
294,650,63,Luton,0,True,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,11,1174,113,102,650,Tyler Onyango,45,MID,Everton,Luton,Everton
295,256,64,Chelsea,1,True,2023-10-02T19:00:00Z,0,2,7,36,0,0,0,0,0,0,0,0,0,0,0,3,4.6,15.3,14.0,3.4,0,0.17,0.11,0.28,0.56,54,-1035,28718,582,1617,256,Alex Iwobi,54,MID,Fulham,Chelsea,Fulham
296,267,64,Chelsea,1,True,2023-10-02T19:00:00Z,0,2,7,74,0,0,0,2,0,0,0,1,0,0,0,3,2.2,29.3,4.0,3.6,1,0.00,0.07,0.07,1.69,55,-13684,109299,5801,19485,267,Andreas Hoelgebaum Pereira,55,MID,Fulham,Chelsea,Fulham
297,268,64,Chelsea,1,True,2023-10-02T19:00:00Z,0,2,7,25,0,0,0,0,0,0,0,0,0,0,0,5,9.6,26.5,2.0,3.8,0,0.00,0.40,0.40,0.04,49,6,1368,71,65,268,Tom Cairney,49,MID,Fulham,Chelsea,Fulham
298,269,64,Chelsea,0,True,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-16,427,0,16,269,Ivan Neves Abreu Cavaleiro,50,MID,Fulham,Chelsea,Fulham
299,270,64,Chelsea,0,True,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-1980,15653,330,2310,270,Bobby De Cordova-Reid,55,MID,Fulham,Chelsea,Fulham
300,271,64,Chelsea,1,True,2023-10-02T19:00:00Z,0,2,7,90,0,0,0,2,0,0,0,0,0,0,0,13,16.6,0.5,0.0,1.7,1,0.00,0.01,0.01,1.73,45,-529,91398,4967,5496,271,Issa Diop,45,DEF,Fulham,Chelsea,Fulham
301,272,64,Chelsea,0,True,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-32,3055,227,259,272,Tyrese Francois,44,MID,Fulham,Chelsea,Fulham
302,273,64,Chelsea,0,True,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-618,4594,0,618,273,Anthony Knockaert,44,MID,Fulham,Chelsea,Fulham
303,274,64,Chelsea,0,True,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-877,9393,0,877,274,Terence Kongolo,40,DEF,Fulham,Chelsea,Fulham
304,275,64,Chelsea,1,True,2023-10-02T19:00:00Z,0,2,7,90,0,0,0,2,0,0,0,0,0,2,0,20,20.6,0.0,0.0,2.1,1,0.00,0.00,0.00,1.73,47,146292,1501577,179002,32710,275,Bernd Leno,47,GKP,Fulham,Chelsea,Fulham
305,276,64,Chelsea,1,True,2023-10-02T19:00:00Z,0,2,7,15,0,0,0,0,0,0,0,0,0,0,0,-1,7.0,1.8,17.0,2.6,0,0.58,0.00,0.58,0.04,44,-4556,34962,288,4844,276,Saša Lukić,44,MID,Fulham,Chelsea,Fulham
306,277,64,Chelsea,0,True,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-3685,31610,0,3685,277,Kevin Mbabu,40,DEF,Fulham,Chelsea,Fulham
307,278,64,Chelsea,0,True,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,74,-3709,79688,0,3709,278,Aleksandar Mitrović,74,FWD,Fulham,Chelsea,Fulham
308,279,64,Chelsea,0,True,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,1138,61384,7983,6845,279,Rodrigo Muniz Carvalho,44,FWD,Fulham,Chelsea,Fulham
309,280,64,Chelsea,2,True,2023-10-02T19:00:00Z,0,2,7,90,0,0,0,2,0,0,0,0,0,0,0,10,11.4,3.5,0.0,1.5,1,0.00,0.01,0.01,1.73,50,-562,38328,4561,5123,280,João Palhinha Gonçalves,50,MID,Fulham,Chelsea,Fulham
310,281,64,Chelsea,1,True,2023-10-02T19:00:00Z,0,2,7,90,0,0,0,2,0,0,0,0,0,0,0,12,9.4,1.0,2.0,1.2,1,0.00,0.01,0.01,1.73,45,61430,189770,78767,17337,281,Tim Ream,45,DEF,Fulham,Chelsea,Fulham
311,282,64,Chelsea,2,True,2023-10-02T19:00:00Z,0,2,7,64,0,0,0,2,0,0,0,0,0,0,0,3,2.4,15.8,0.0,1.8,1,0.00,0.11,0.11,1.69,48,-791,55917,4414,5205,282,Harrison Reed,48,MID,Fulham,Chelsea,Fulham
312,283,64,Chelsea,1,True,2023-10-02T19:00:00Z,0,2,7,90,0,0,0,2,0,0,0,0,0,0,0,16,18.2,16.6,4.0,3.9,1,0.00,0.07,0.07,1.73,45,290,59340,2722,2432,283,Antonee Robinson,45,DEF,Fulham,Chelsea,Fulham
313,284,64,Chelsea,0,True,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1017,34342,447,1464,284,Marek Rodák,40,GKP,Fulham,Chelsea,Fulham
314,285,64,Chelsea,0,True,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-10933,50022,120,11053,285,Kenny Tete,45,DEF,Fulham,Chelsea,Fulham
315,286,64,Chelsea,0,True,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-576,4998,26,602,286,Tosin Adarabioyo,43,DEF,Fulham,Chelsea,Fulham
316,287,64,Chelsea,1,True,2023-10-02T19:00:00Z,0,2,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.3,27.0,3.8,0,0.24,0.01,0.25,0.56,48,-6356,197108,12833,19189,287,Carlos Vinícius Alves Morais,48,FWD,Fulham,Chelsea,Fulham
317,288,64,Chelsea,1,True,2023-10-02T19:00:00Z,0,2,7,53,0,0,0,2,0,0,0,0,0,0,0,0,0.0,3.2,6.0,0.9,1,0.00,0.01,0.01,1.17,54,-2603,16130,608,3211,288,Harry Wilson,54,MID,Fulham,Chelsea,Fulham
318,558,64,Chelsea,1,True,2023-10-02T19:00:00Z,0,2,7,52,0,0,0,2,0,0,0,0,0,0,0,2,0.0,1.9,10.0,1.1,1,0.03,0.01,0.04,1.17,54,-12647,83587,5120,17767,558,Raúl Jiménez,54,FWD,Fulham,Chelsea,Fulham
319,591,64,Chelsea,2,True,2023-10-02T19:00:00Z,0,2,7,90,0,0,0,2,0,0,0,0,0,0,0,9,8.4,23.6,11.0,4.3,1,0.01,0.10,0.11,1.73,53,-468,26223,2529,2997,591,Willian Borges da Silva,53,MID,Fulham,Chelsea,Fulham
320,610,64,Chelsea,0,True,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2554,21362,170,2724,610,Calvin Bassey,45,DEF,Fulham,Chelsea,Fulham
321,625,64,Chelsea,0,True,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-15,5749,328,343,625,Luc De Fougerolles,40,DEF,Fulham,Chelsea,Fulham
322,651,64,Chelsea,0,True,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-110,1827,0,110,651,Jay Stansfield,45,FWD,Fulham,Chelsea,Fulham
323,652,64,Chelsea,0,True,2023-10-02T19:00:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-5,959,106,111,652,Matthew Dibley-Dias,45,MID,Fulham,Chelsea,Fulham
324,289,68,Spurs,0,False,2023-09-30T16:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-545,30537,520,1065,289,Adrián San Miguel del Castillo,40,GKP,Spurs,Liverpool,Liverpool
325,290,68,Spurs,1,False,2023-09-30T16:30:00Z,2,1,7,16,0,0,0,1,0,0,0,0,0,0,0,3,4.0,14.0,0.0,1.8,0,0.00,0.04,0.04,0.66,79,-108550,801593,3833,112383,290,Trent Alexander-Arnold,79,DEF,Spurs,Liverpool,Liverpool
326,291,68,Spurs,4,False,2023-09-30T16:30:00Z,2,1,7,90,0,0,0,2,0,0,0,0,0,8,1,26,48.4,0.0,0.0,4.8,1,0.00,0.00,0.00,2.10,55,-22069,1078956,22871,44940,291,Alisson Ramses Becker,55,GKP,Spurs,Liverpool,Liverpool
327,292,68,Spurs,0,False,2023-09-30T16:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-253,3525,66,319,292,Stefan Bajcetic,48,MID,Spurs,Liverpool,Liverpool
328,293,68,Spurs,0,False,2023-09-30T16:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,74,158759,1287096,225682,66923,293,Darwin Núñez Ribeiro,74,FWD,Spurs,Liverpool,Liverpool
329,294,68,Spurs,-2,False,2023-09-30T16:30:00Z,2,1,7,23,0,0,0,1,0,0,0,0,1,0,0,-11,0.0,1.0,0.0,0.0,0,0.00,0.00,0.00,1.72,78,-14641,199707,15561,30202,294,Diogo Teixeira da Silva,78,MID,Spurs,Liverpool,Liverpool
330,295,68,Spurs,0,False,2023-09-30T16:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-530,18029,1151,1681,295,Harvey Elliott,48,MID,Spurs,Liverpool,Liverpool
331,296,68,Spurs,0,False,2023-09-30T16:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-25,833,0,25,296,Fabio Henrique Tavares,50,MID,Spurs,Liverpool,Liverpool
332,297,68,Spurs,7,False,2023-09-30T16:30:00Z,2,1,7,45,1,0,0,1,0,0,0,0,0,0,2,27,37.4,11.3,39.0,8.8,1,0.43,0.05,0.48,1.07,72,-29005,300360,8555,37560,297,Cody Gakpo,72,FWD,Spurs,Liverpool,Liverpool
333,298,68,Spurs,2,False,2023-09-30T16:30:00Z,2,1,7,72,0,0,0,1,0,0,0,0,0,0,0,8,9.0,1.1,8.0,1.8,1,0.00,0.01,0.01,1.44,45,231,48416,4080,3849,298,Joe Gomez,45,DEF,Spurs,Liverpool,Liverpool
334,299,68,Spurs,0,False,2023-09-30T16:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-9,645,0,9,299,Jordan Henderson,50,MID,Spurs,Liverpool,Liverpool
335,300,68,Spurs,-2,False,2023-09-30T16:30:00Z,2,1,7,25,0,0,0,2,0,0,0,0,1,0,0,-7,0.0,0.4,5.0,0.1,1,0.07,0.00,0.07,4.17,49,271,7244,909,638,300,Curtis Jones,49,MID,Spurs,Liverpool,Liverpool
336,301,68,Spurs,0,False,2023-09-30T16:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-562,25282,303,865,301,Caoimhin Kelleher,40,GKP,Spurs,Liverpool,Liverpool
337,302,68,Spurs,1,False,2023-09-30T16:30:00Z,2,1,7,17,0,0,0,1,0,0,0,0,0,0,0,3,5.0,0.0,0.0,0.5,0,0.00,0.00,0.00,0.66,49,-2403,117385,5961,8364,302,Ibrahima Konaté,49,DEF,Spurs,Liverpool,Liverpool
338,303,68,Spurs,2,False,2023-09-30T16:30:00Z,2,1,7,72,0,0,0,1,0,0,0,0,0,0,0,0,0.0,4.9,11.0,1.5,1,0.66,0.06,0.72,1.44,76,-152526,949836,26528,179054,303,Luis Díaz,75,MID,Spurs,Liverpool,Liverpool
339,304,68,Spurs,1,False,2023-09-30T16:30:00Z,2,1,7,79,0,0,0,1,0,0,0,1,0,0,0,3,7.4,2.5,1.0,1.1,1,0.04,0.00,0.04,1.94,59,-9795,425056,17154,26949,304,Alexis Mac Allister,59,MID,Spurs,Liverpool,Liverpool
340,305,68,Spurs,-1,False,2023-09-30T16:30:00Z,2,1,7,90,0,0,0,2,1,0,0,0,0,0,0,10,19.8,0.6,4.0,2.4,1,0.02,0.00,0.02,2.10,49,-958,48261,3470,4428,305,Joel Matip,49,DEF,Spurs,Liverpool,Liverpool
341,306,68,Spurs,0,False,2023-09-30T16:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1205,14889,0,1205,306,Nathaniel Phillips,40,DEF,Spurs,Liverpool,Liverpool
342,307,68,Spurs,0,False,2023-09-30T16:30:00Z,2,1,7,90,0,0,0,2,0,0,0,1,0,0,0,13,19.2,53.3,19.0,9.2,1,0.05,0.18,0.23,2.10,66,4332,680192,51171,46839,307,Andrew Robertson,66,DEF,Spurs,Liverpool,Liverpool
343,308,68,Spurs,1,False,2023-09-30T16:30:00Z,2,1,7,73,0,0,0,1,0,0,0,1,0,0,0,3,1.0,27.8,9.0,3.8,1,0.05,0.39,0.44,1.44,125,232578,3169998,272616,40038,308,Mohamed Salah,126,MID,Spurs,Liverpool,Liverpool
344,309,68,Spurs,2,False,2023-09-30T16:30:00Z,2,1,7,90,0,0,0,2,0,0,0,0,0,0,0,19,22.0,20.0,7.0,4.9,1,0.01,0.04,0.05,2.10,70,14148,536920,64151,50003,309,Dominik Szoboszlai,70,MID,Spurs,Liverpool,Liverpool
345,310,68,Spurs,0,False,2023-09-30T16:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-788,11092,37,825,310,Thiago Alcántara do Nascimento,48,MID,Spurs,Liverpool,Liverpool
346,311,68,Spurs,0,False,2023-09-30T16:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-378,10074,285,663,311,Konstantinos Tsimikas,44,DEF,Spurs,Liverpool,Liverpool
347,312,68,Spurs,0,False,2023-09-30T16:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-110,2272,0,110,312,Sepp van den Berg,40,DEF,Spurs,Liverpool,Liverpool
348,313,68,Spurs,3,False,2023-09-30T16:30:00Z,2,1,7,90,0,1,0,2,0,0,0,1,0,0,0,25,66.8,10.5,6.0,8.3,1,0.04,0.12,0.16,2.10,60,13417,645865,27950,14533,313,Virgil van Dijk,60,DEF,Spurs,Liverpool,Liverpool
349,626,68,Spurs,0,False,2023-09-30T16:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,467,10126,1504,1037,626,Jarell Quansah,40,DEF,Spurs,Liverpool,Liverpool
350,627,68,Spurs,0,False,2023-09-30T16:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-26,1967,97,123,627,Bobby Clark,45,MID,Spurs,Liverpool,Liverpool
351,628,68,Spurs,0,False,2023-09-30T16:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-5,5201,485,490,628,Ben Doak,44,MID,Spurs,Liverpool,Liverpool
352,629,68,Spurs,0,False,2023-09-30T16:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-23,1425,62,85,629,James McConnell,45,MID,Spurs,Liverpool,Liverpool
353,21,63,Everton,0,False,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-250,2080,228,478,21,Albert Sambi Lokonga,49,MID,Everton,Luton,Luton
354,52,15,Burnley,1,True,2023-10-03T18:30:00Z,1,2,7,90,0,0,0,2,0,0,0,1,0,0,0,8,11.0,3.0,0.0,1.4,1,0.00,0.03,0.03,1.04,44,10638,120281,21298,10660,52,Marvelous Nakamba,44,MID,Everton,Luton,Luton
355,314,15,Burnley,7,True,2023-10-03T18:30:00Z,1,2,7,28,1,0,0,1,0,0,0,0,0,0,2,25,34.2,0.8,25.0,6.0,0,0.10,0.01,0.11,0.06,48,-3594,62325,3158,6752,314,Elijah Adebayo,48,FWD,Everton,Luton,Luton
356,315,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,24843,200939,42296,17453,315,Mads Juel Andersen,40,DEF,Everton,Luton,Luton
357,316,15,Burnley,1,True,2023-10-03T18:30:00Z,1,2,7,20,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,1,0.00,0.00,0.00,0.03,40,-4827,604496,26648,31475,316,Amari'i Bell,40,DEF,Everton,Luton,Luton
358,317,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-209,3849,153,362,317,Luke Berry,48,MID,Everton,Luton,Luton
359,318,15,Burnley,3,True,2023-10-03T18:30:00Z,1,2,7,69,0,1,0,2,0,0,0,1,0,0,0,16,24.0,12.2,21.0,5.7,0,0.05,0.08,0.13,1.01,40,2807,12994,3744,937,318,Reece Burke,40,DEF,Everton,Luton,Luton
360,319,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-203,1865,0,203,319,Allan Campbell,49,MID,Everton,Luton,Luton
361,320,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-43,570,44,87,320,Jordan Clark,49,MID,Everton,Luton,Luton
362,321,15,Burnley,1,True,2023-10-03T18:30:00Z,1,2,7,90,0,0,0,2,0,0,0,0,0,0,0,14,18.8,100.3,6.0,12.5,1,0.02,0.34,0.36,1.04,44,5703,17867,6856,1153,321,Alfie Doughty,44,DEF,Everton,Luton,Luton
363,322,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-79,1033,0,79,322,Luke Freeman,49,MID,Everton,Luton,Luton
364,323,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-3519,36484,0,3519,323,Matt Macey,40,GKP,Everton,Luton,Luton
365,324,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-17675,97614,0,17675,324,John McAtee,45,FWD,Everton,Luton,Luton
366,325,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-56,942,0,56,325,Carlos Mendes Gomes,45,MID,Everton,Luton,Luton
367,326,15,Burnley,2,True,2023-10-03T18:30:00Z,1,2,7,90,0,0,0,2,0,0,0,0,0,0,0,4,4.4,22.6,33.0,6.0,1,0.37,0.03,0.40,1.04,56,643163,897829,672468,29305,326,Carlton Morris,56,FWD,Everton,Luton,Luton
368,327,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1398,10885,0,1398,327,Admiral Muskwe,45,FWD,Everton,Luton,Luton
369,328,15,Burnley,2,True,2023-10-03T18:30:00Z,1,2,7,90,0,0,0,2,0,0,0,0,0,0,0,1,0.0,12.8,10.0,2.3,1,0.23,0.03,0.26,1.04,49,692,11956,1480,788,328,Chiedozie Ogbene,49,FWD,Everton,Luton,Luton
370,329,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-6,133,0,6,329,Fred Onyedinma,50,MID,Everton,Luton,Luton
371,330,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-50,1095,72,122,330,Gabriel Osho,44,DEF,Everton,Luton,Luton
372,331,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1214,10060,0,1214,331,Aribim Pepple,45,FWD,Everton,Luton,Luton
373,332,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1252,8357,0,1252,332,Dion Pereira,44,MID,Everton,Luton,Luton
374,333,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-184,5437,233,417,333,Dan Potts,39,DEF,Everton,Luton,Luton
