,name,team_x,kickoff_time,minutes,total_points,value,was_home,GW,team_last_position,opponent_last_position,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,mode result 3,mode clean_sheets 3,mode minutes 3,mean bonus 3,mean bps 3,mean ict_index 3,mean influence 3,mean value 3,mean penalties_saved 3,mean saves 3,mean threat 3,mean result_difference 3,mean goals_conceded 3,mean total_points 3,std minutes 3,count 3 result win,count 3 result loss,count 3 result draw,count 3 yellow_cards 1,count 3 was_home True,count 3 bonus 1,count 3 minutes 1,kickoff_hour
18839,Robert Sánchez,Brighton,2021-05-18 18:00:00+00:00,1,0,46,True,37,15,2,,,,,,,,,,,,,,,draw,0.0,1.0,0.0,18.333333333333332,1.9333333333333336,19.066666666666666,46.0,0.0,2.3333333333333335,0.0,1.0,1.0,3.0,2.160246899469287,1,1,1,1,2,-2,3,18
18840,Robert Sánchez,Brighton,2021-05-23 15:00:00+00:00,1,2,45,False,38,15,8,,,,,,,,,,,,,,,draw,0.0,1.0,0.0,14.666666666666666,2.266666666666667,18.46666666666667,46.0,0.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,0.816496580927726,1,1,1,2,2,-2,3,15
18559,Robert Sánchez,Brighton,2021-08-14 14:00:00+00:00,1,2,45,False,1,16,17,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,,,,,,,,,,,,,,,,-2,-2,-2,-2,-2,-2,-2,14
18560,Robert Sánchez,Brighton,2021-08-21 16:30:00+00:00,1,6,45,True,2,16,20,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,win,0.0,1.0,0.0,19.0,3.0,20.0,45.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1,-2,-2,-2,-2,-2,1,16
18561,Robert Sánchez,Brighton,2021-08-28 14:00:00+00:00,1,2,45,True,3,16,10,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,loss,0.0,1.0,0.0,21.0,2.1,16.2,45.0,0.0,1.5,0.0,1.5,0.5,4.0,2.0,1,1,-2,-2,1,-2,2,14
18562,Robert Sánchez,Brighton,2021-09-11 14:00:00+00:00,1,6,45,False,4,16,20,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,loss,0.0,1.0,0.0,19.666666666666668,2.1333333333333333,18.266666666666666,45.0,0.0,2.0,0.0,1.6666666666666667,1.0,3.3333333333333335,1.8856180831641267,1,2,-2,-2,2,-2,3,14
18563,Robert Sánchez,Brighton,2021-09-19 13:00:00+00:00,1,1,45,True,5,16,5,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,loss,1.0,1.0,0.0,21.0,1.5333333333333334,15.466666666666667,45.0,0.0,1.6666666666666667,0.0,1.6666666666666667,0.6666666666666666,4.666666666666667,1.8856180831641267,1,2,-2,-2,2,-2,3,13
18564,Robert Sánchez,Brighton,2021-09-27 19:00:00+00:00,1,2,46,False,6,16,14,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,loss,0.0,1.0,0.0,16.0,1.5,15.0,45.0,0.0,2.0,0.0,1.3333333333333333,1.0,3.0,2.160246899469287,1,2,-2,1,2,-2,3,19
18565,Robert Sánchez,Brighton,2021-10-02 16:30:00+00:00,1,6,46,True,7,16,8,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,draw,0.0,1.0,0.3333333333333333,16.666666666666668,1.7666666666666666,14.200000000000001,45.333333333333336,0.0,1.6666666666666667,0.0,0.6666666666666666,0.6666666666666666,3.0,2.160246899469287,1,1,1,2,1,1,3,16
18566,Robert Sánchez,Brighton,2021-10-16 14:00:00+00:00,1,6,46,False,8,16,20,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,draw,0.0,1.0,0.3333333333333333,17.333333333333332,2.0666666666666664,17.333333333333332,45.666666666666664,0.0,2.0,0.0,0.3333333333333333,0.6666666666666666,3.0,2.160246899469287,-2,1,2,2,2,1,3,14
18567,Robert Sánchez,Brighton,2021-10-23 16:30:00+00:00,1,4,46,True,9,16,1,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,draw,1.0,1.0,0.3333333333333333,23.0,2.1999999999999997,18.599999999999998,46.0,0.0,2.0,0.0,0.0,0.3333333333333333,4.666666666666667,1.8856180831641267,-2,-2,3,1,1,1,3,16
18568,Robert Sánchez,Brighton,2021-10-30 14:00:00+00:00,1,1,46,False,10,16,3,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,draw,1.0,1.0,0.3333333333333333,27.666666666666668,3.1666666666666665,31.666666666666668,46.0,0.0,4.0,0.0,1.0,1.3333333333333333,5.333333333333333,0.9428090415820634,-2,1,2,-2,2,1,3,14
18569,Robert Sánchez,Brighton,2021-11-06 17:30:00+00:00,1,-1,46,True,11,16,12,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,draw,0.0,1.0,0.3333333333333333,23.0,2.8666666666666667,28.53333333333333,46.0,0.0,3.6666666666666665,0.0,1.0,2.0,3.6666666666666665,2.0548046676563256,-2,1,2,-2,1,1,3,17
18570,Robert Sánchez,Brighton,2021-11-20 15:00:00+00:00,0,0,46,False,12,16,11,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,draw,0.0,1.0,0.3333333333333333,15.0,2.6666666666666665,23.599999999999998,46.0,0.0,3.3333333333333335,0.0,1.0,2.3333333333333335,-1.0,-1.0,-2,1,2,-2,2,1,3,15
18571,Robert Sánchez,Brighton,2021-11-27 17:30:00+00:00,1,8,46,True,13,16,9,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,draw,0.0,1.0,0.0,4.0,0.7000000000000001,3.8666666666666667,46.0,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0,-1.0,-1.0,1,-2,2,-2,1,-2,2,17
18572,Robert Sánchez,Brighton,2021-12-01 19:30:00+00:00,1,4,46,False,14,16,6,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,draw,0.0,1.0,0.3333333333333333,10.0,1.4000000000000001,11.066666666666668,46.0,0.0,1.6666666666666667,0.0,0.6666666666666666,0.3333333333333333,-1.0,-1.0,1,-2,2,-2,2,1,2,19
18573,Robert Sánchez,Brighton,2021-12-04 15:00:00+00:00,1,3,46,False,15,16,15,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,draw,0.0,1.0,0.6666666666666666,17.333333333333332,2.0666666666666664,20.8,46.0,0.0,2.6666666666666665,0.0,0.6666666666666666,0.3333333333333333,4.0,3.265986323710904,1,-2,2,-2,1,2,2,15
18574,Robert Sánchez,Brighton,2021-12-15 19:30:00+00:00,1,3,46,True,17,16,13,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,draw,0.0,1.0,0.6666666666666666,22.0,2.9666666666666663,29.8,46.0,0.0,3.6666666666666665,0.0,0.0,0.6666666666666666,5.0,2.160246899469287,-2,-2,3,-2,1,2,3,19
18575,Robert Sánchez,Brighton,2021-12-26 20:00:00+00:00,1,9,46,True,19,16,20,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,draw,0.0,1.0,0.3333333333333333,18.0,2.9333333333333336,29.333333333333332,46.0,0.0,3.6666666666666665,0.0,0.3333333333333333,1.0,3.3333333333333335,0.4714045207910317,-2,1,2,-2,1,1,3,20
18576,Robert Sánchez,Brighton,2021-12-29 19:30:00+00:00,1,3,46,False,20,16,4,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,loss,0.0,1.0,0.3333333333333333,20.666666666666668,3.1333333333333333,31.333333333333332,46.0,0.0,4.0,0.0,1.0,0.6666666666666666,5.0,2.8284271247461903,-2,2,1,-2,2,1,3,19
18577,Robert Sánchez,Brighton,2022-01-02 14:00:00+00:00,1,2,46,False,21,16,10,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,loss,0.0,1.0,0.3333333333333333,23.0,3.5,34.86666666666667,46.0,0.0,4.333333333333333,0.0,1.0,0.6666666666666666,5.0,2.8284271247461903,-2,2,1,-2,2,1,3,14
18578,Robert Sánchez,Brighton,2022-01-18 20:00:00+00:00,1,2,46,True,22,16,4,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,draw,0.0,1.0,0.3333333333333333,22.333333333333332,3.466666666666667,34.6,46.0,0.0,4.333333333333333,0.0,1.0,1.0,4.666666666666667,3.0912061651652345,1,1,1,-2,1,1,3,20
18579,Robert Sánchez,Brighton,2022-01-23 14:00:00+00:00,1,4,46,False,23,16,5,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,draw,0.0,1.0,0.0,16.0,2.966666666666667,29.53333333333333,46.0,0.0,3.3333333333333335,0.0,0.3333333333333333,1.3333333333333333,2.3333333333333335,0.4714045207910317,1,-2,2,-2,1,-2,3,14
18580,Robert Sánchez,Brighton,2022-02-15 20:15:00+00:00,1,2,46,False,25,16,2,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,draw,0.0,1.0,0.3333333333333333,16.666666666666668,2.9333333333333336,29.2,46.0,0.0,3.3333333333333335,0.0,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.9428090415820634,1,-2,2,-2,1,1,3,20
18581,Robert Sánchez,Brighton,2022-02-19 15:00:00+00:00,1,1,46,True,26,16,17,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,draw,0.0,1.0,0.3333333333333333,18.0,3.1666666666666665,31.46666666666667,46.0,0.0,3.6666666666666665,0.0,0.6666666666666666,1.3333333333333333,2.6666666666666665,0.9428090415820634,1,-2,2,-2,1,1,3,15
18582,Robert Sánchez,Brighton,2022-02-26 15:00:00+00:00,1,1,46,True,27,16,11,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,draw,0.0,1.0,0.3333333333333333,18.0,2.9333333333333336,29.200000000000003,46.0,0.0,3.3333333333333335,0.0,1.6666666666666667,2.0,2.3333333333333335,1.247219128924647,1,1,1,-2,1,1,3,15
18583,Robert Sánchez,Brighton,2022-03-05 15:00:00+00:00,1,1,46,False,28,16,12,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,loss,0.0,1.0,0.0,15.333333333333334,2.3333333333333335,23.333333333333332,46.0,0.0,2.6666666666666665,0.0,2.3333333333333335,2.3333333333333335,1.3333333333333333,0.4714045207910317,1,2,-2,-2,2,-2,3,15
18584,Robert Sánchez,Brighton,2022-03-16 19:30:00+00:00,1,2,46,True,29,16,7,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,loss,0.0,1.0,0.0,13.333333333333334,1.7333333333333334,17.26666666666667,46.0,0.0,1.6666666666666667,0.0,2.0,2.3333333333333335,1.0,0.0,1,2,-2,-2,2,-2,3,19
18585,Robert Sánchez,Brighton,2022-04-02 14:00:00+00:00,1,6,46,True,31,16,20,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,loss,0.0,1.0,0.0,15.0,2.4,23.8,46.0,0.0,3.0,0.0,1.6666666666666667,2.0,1.3333333333333333,0.4714045207910317,1,2,-2,-2,2,-2,3,14
18586,Robert Sánchez,Brighton,2022-04-09 14:00:00+00:00,1,2,46,False,32,16,8,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,draw,0.0,1.0,0.0,16.666666666666668,1.8666666666666665,18.333333333333332,46.0,0.0,2.3333333333333335,0.0,1.0,1.3333333333333333,3.0,2.160246899469287,1,1,1,-2,2,-2,3,14
18587,Robert Sánchez,Brighton,2022-04-20 19:00:00+00:00,1,1,46,False,33,16,1,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,draw,0.0,1.0,0.0,16.0,1.8666666666666665,18.53333333333333,46.0,0.0,2.6666666666666665,0.0,1.0,1.0,3.3333333333333335,1.8856180831641267,1,1,1,1,2,-2,3,19
18588,Robert Sánchez,Brighton,2022-04-24 13:00:00+00:00,1,2,46,True,34,16,15,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,win,0.0,1.0,0.0,14.333333333333334,1.3,12.933333333333332,46.0,0.0,1.6666666666666667,0.0,1.3333333333333333,1.3333333333333333,3.0,2.160246899469287,2,-2,1,1,1,-2,3,13
18589,Robert Sánchez,Brighton,2022-04-30 14:00:00+00:00,1,6,45,False,35,16,13,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,win,0.0,1.0,0.0,12.666666666666666,1.9666666666666668,19.6,46.0,0.0,2.6666666666666665,0.0,1.3333333333333333,2.0,1.6666666666666667,0.4714045207910317,2,-2,1,1,1,-2,3,14
18590,Robert Sánchez,Brighton,2022-05-07 16:30:00+00:00,1,7,45,True,36,16,2,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,win,0.0,1.0,0.0,16.333333333333332,1.6666666666666667,16.533333333333335,45.666666666666664,0.0,2.0,0.0,2.0,1.6666666666666667,3.0,2.160246899469287,2,-2,1,-2,1,-2,3,16
18591,Robert Sánchez,Brighton,2022-05-22 15:00:00+00:00,1,2,45,True,38,16,6,0.0,0.0,101.0,2430.0,27.0,10.0,542.2,4.0,8.0,514.0,55.8,10.0,0.0,2.0,draw,1.0,1.0,0.0,22.666666666666668,2.2666666666666666,22.600000000000005,45.333333333333336,0.0,3.0,0.0,2.3333333333333335,0.6666666666666666,5.0,2.160246899469287,1,1,1,-2,2,-2,3,15
13294,Lee Grant,Man Utd,2020-12-05 17:30:00+00:00,0,0,40,False,11,3,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,-2,-2,-2,-2,-2,-2,-2,17
13295,Lee Grant,Man Utd,2020-12-12 17:30:00+00:00,0,0,40,True,12,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,-2,-2,-2,-2,-2,-2,17
13296,Lee Grant,Man Utd,2020-12-17 20:00:00+00:00,0,0,40,False,13,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-2,1,-2,1,-2,-2,20
13297,Lee Grant,Man Utd,2020-12-20 16:30:00+00:00,0,0,40,True,14,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,-2,1,-2,1,-2,-2,16
13298,Lee Grant,Man Utd,2020-12-26 12:30:00+00:00,0,0,40,False,15,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1,1,1,-2,2,-2,-2,12
13299,Lee Grant,Man Utd,2020-12-29 20:00:00+00:00,0,0,40,True,16,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,20
13300,Lee Grant,Man Utd,2021-01-01 20:00:00+00:00,0,0,40,True,17,3,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,-2,2,1,-2,2,-2,-2,20
13301,Lee Grant,Man Utd,2021-01-12 20:15:00+00:00,0,0,40,False,18,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,-2,2,1,-2,2,-2,-2,20
13302,Lee Grant,Man Utd,2021-01-20 20:15:00+00:00,0,0,40,False,19,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,20
13303,Lee Grant,Man Utd,2021-01-27 20:15:00+00:00,0,0,40,True,20,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,20
13304,Lee Grant,Man Utd,2021-01-30 17:30:00+00:00,0,0,40,False,21,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,17
13305,Lee Grant,Man Utd,2021-02-02 20:15:00+00:00,0,0,40,True,22,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,20
13306,Lee Grant,Man Utd,2021-02-06 20:00:00+00:00,0,0,40,True,23,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,-2,2,1,-2,2,-2,-2,20
13307,Lee Grant,Man Utd,2021-02-14 14:00:00+00:00,0,0,40,False,24,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-2,1,2,-2,2,-2,-2,14
13308,Lee Grant,Man Utd,2021-02-21 19:00:00+00:00,0,0,40,True,25,3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-2,1,2,-2,2,-2,-2,19
13309,Lee Grant,Man Utd,2021-03-03 20:15:00+00:00,0,0,40,False,26,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,-2,1,2,-2,2,-2,-2,20
13310,Lee Grant,Man Utd,2021-03-07 16:30:00+00:00,0,0,40,False,27,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,-2,1,2,-2,1,-2,-2,16
13311,Lee Grant,Man Utd,2021-03-14 19:15:00+00:00,0,0,40,True,28,3,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,19
13312,Lee Grant,Man Utd,2021-04-04 18:30:00+00:00,0,0,40,True,30,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,18
13313,Lee Grant,Man Utd,2021-04-11 15:30:00+00:00,0,0,40,False,31,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,15
13314,Lee Grant,Man Utd,2021-04-18 15:00:00+00:00,0,0,40,True,32,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,15
13315,Lee Grant,Man Utd,2021-04-25 13:00:00+00:00,0,0,40,False,33,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,13
13316,Lee Grant,Man Utd,2021-05-13 19:15:00+00:00,0,0,40,True,35,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,19
13317,Lee Grant,Man Utd,2021-05-18 17:00:00+00:00,0,0,40,True,37,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,-2,2,1,-2,2,-2,-2,17
13318,Lee Grant,Man Utd,2021-05-23 15:00:00+00:00,0,0,40,False,38,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,-2,1,2,-2,2,-2,-2,15
4778,Daniel Langley,Newcastle,2020-12-12 15:00:00+00:00,0,0,40,True,12,13,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2,-2,-2,-2,-2,-2,15
4779,Daniel Langley,Newcastle,2020-12-16 18:00:00+00:00,0,0,40,False,13,13,20,,,,,,,,,,,,,,,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2,1,-2,-2,1,-2,-2,18
4780,Daniel Langley,Newcastle,2020-12-19 20:00:00+00:00,0,0,40,True,14,13,20,,,,,,,,,,,,,,,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,1,-2,-2,1,-2,-2,20
4781,Daniel Langley,Newcastle,2020-12-26 20:00:00+00:00,0,0,40,False,15,13,2,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,1,1,-2,2,-2,-2,20
4782,Daniel Langley,Newcastle,2020-12-30 20:00:00+00:00,0,0,40,True,16,13,1,,,,,,,,,,,,,,,win,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,2,-2,1,-2,1,-2,-2,20
4783,Daniel Langley,Newcastle,2021-01-03 14:15:00+00:00,0,0,40,True,17,13,5,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1,-2,2,-2,2,-2,-2,14
4784,Daniel Langley,Newcastle,2021-01-12 18:00:00+00:00,0,0,40,False,18,13,9,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,-2,2,-2,-2,18
4785,Daniel Langley,Newcastle,2021-01-23 20:00:00+00:00,0,0,40,False,19,13,17,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1,1,1,-2,2,-2,-2,20
4786,Daniel Langley,Newcastle,2021-01-26 18:00:00+00:00,0,0,40,True,20,13,20,,,,,,,,,,,,,,,win,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,18
4787,Daniel Langley,Newcastle,2021-01-30 12:30:00+00:00,0,0,40,False,21,13,12,,,,,,,,,,,,,,,win,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,12
4788,Daniel Langley,Newcastle,2021-02-02 20:15:00+00:00,0,0,40,True,22,13,14,,,,,,,,,,,,,,,win,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,20
4789,Daniel Langley,Newcastle,2021-02-06 15:00:00+00:00,0,0,40,True,23,13,11,,,,,,,,,,,,,,,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,15
4790,Daniel Langley,Newcastle,2021-02-15 20:00:00+00:00,0,0,40,False,24,13,4,,,,,,,,,,,,,,,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,20
