,total_points,was_home,kickoff_time,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,cost,position,team,GW,match_result,opponent,last_season_position,opponent_last_season_position,percent_value,position rank,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,selected_by_percent_ex,now_cost_ex,element_type_ex,season,mean assists 3,mean bonus 3,mean bps 3,mean clean_sheets 3,mean creativity 3,mean goals_conceded 3,mean goals_scored 3,mean ict_index 3,mean influence 3,mean minutes 3,mean own_goals 3,mean penalties_missed 3,mean penalties_saved 3,mean red_cards 3,mean saves 3,mean selected 3,mean threat 3,mean total_points 3,mean transfers_in 3,mean transfers_out 3,mean value 3,mean match_result 3,std bps 3,std creativity 3,std ict_index 3,std influence 3,std minutes 3,std selected 3,std threat 3,std total_points 3,std transfers_in 3,std transfers_out 3,std value 3
591,1.0,False,2023-08-14T19:00:00Z,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.2,10.8,57.0,7.9,55,0.0,22652.0,0.0,0.0,Fábio Silva,55.0,FWD,Wolves,1,0.0,Man Utd,13,3,3.8869257950530036,0,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.0,True,2023-08-12T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0.0,208581.0,0.0,0.0,Gabriel Fernando de Jesus,80.0,FWD,Arsenal,1,3.0,Nott'm Forest,2,16,4.444444444444445,0,11.0,7.0,125.0,2064.0,23.0,407.3,594.2,1282.0,17.0,401.0,228.3,9.0,0.0,6.0,28.3,81.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5.0,True,2023-08-12T12:00:00Z,85.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.4,42.5,8.0,7.6,80,0.0,1204797.0,0.0,0.0,Gabriel Martinelli Silva,80.0,MID,Arsenal,1,3.0,Nott'm Forest,2,16,4.444444444444445,2,15.0,9.0,198.0,2789.0,33.0,838.1,844.2,1300.0,18.0,648.0,298.1,14.0,0.0,3.0,26.3,65.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,0.0,False,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,1873.0,0.0,0.0,Gabriel Osho,45.0,DEF,Luton,1,0.0,Brighton,20,6,2.903225806451613,0,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,0.0,True,2023-08-13T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,6837.0,0.0,0.0,Gabriel Słonina,40.0,GKP,Chelsea,1,1.0,Liverpool,12,5,2.0050125313283207,2,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.0,True,2023-08-12T12:00:00Z,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.0,0.0,0.0,50,0.0,2743150.0,0.0,0.0,Gabriel dos Santos Magalhães,50.0,DEF,Arsenal,1,3.0,Nott'm Forest,2,16,2.7777777777777777,1,3.0,0.0,146.0,3409.0,43.0,129.7,733.8,401.0,15.0,723.0,126.5,14.0,0.0,5.0,13.4,52.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,0.0,True,2023-08-12T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,956.0,0.0,0.0,Garang Kuol,45.0,MID,Newcastle,1,3.0,Aston Villa,4,7,2.5641025641025643,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.0,True,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,6701.0,0.0,0.0,Gavin Kilkenny,45.0,MID,Bournemouth,1,1.0,West Ham,15,14,3.1578947368421053,11,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,2.0,True,2023-08-12T14:00:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,40,0.0,1258416.0,0.0,0.0,George Baldock,40.0,DEF,Sheffield Utd,1,0.0,Crystal Palace,20,11,3.6036036036036037,6,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,0.0,False,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,6973.0,0.0,0.0,Gianluca Scamacca,60.0,FWD,West Ham,1,1.0,Bournemouth,14,15,5.194805194805195,0,3.0,0.0,41.0,921.0,12.0,160.7,151.8,312.0,7.0,110.0,62.0,3.0,0.0,3.0,0.6,66.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,0.0,False,2023-08-13T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,11441.0,0.0,0.0,Giovani Lo Celso,50.0,MID,Spurs,1,1.0,Brentford,8,9,2.9673590504451037,7,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,0.0,False,2023-08-12T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,10521.0,0.0,0.0,Giulian Biancone,40.0,DEF,Nott'm Forest,1,0.0,Arsenal,16,2,2.1333333333333333,12,0.0,0.0,2.0,15.0,1.0,0.0,6.8,0.0,0.0,9.0,0.7,0.0,0.0,0.0,0.0,42.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,0.0,False,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,5543.0,0.0,0.0,Glen Rea,45.0,MID,Luton,1,0.0,Brighton,20,6,2.903225806451613,7,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,0.0,False,2023-08-14T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0.0,7595.0,0.0,0.0,Gonçalo Manuel Ganchinho Guedes,55.0,MID,Wolves,1,0.0,Man Utd,13,3,3.8869257950530036,0,1.0,1.0,29.0,703.0,12.0,139.6,89.4,223.0,1.0,85.0,45.1,2.0,0.0,1.0,0.2,58.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.0,True,2023-08-12T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,2183.0,0.0,0.0,Granit Xhaka,60.0,MID,Arsenal,1,3.0,Nott'm Forest,2,16,3.3333333333333335,5,7.0,8.0,153.0,2992.0,35.0,673.3,647.0,498.0,15.0,634.0,182.0,13.0,0.0,4.0,2.7,48.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,1.0,False,2023-08-13T13:00:00Z,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,50,0.0,36625.0,0.0,0.0,Guglielmo Vicario,50.0,GKP,Spurs,1,1.0,Brentford,8,9,2.9673590504451037,0,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,0.0,False,2023-08-12T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,6000.0,0.0,0.0,Gustavo Henrique Furtado Scarpa,45.0,MID,Nott'm Forest,1,0.0,Arsenal,16,2,2.4,10,0.0,0.0,5.0,177.0,1.0,17.3,15.0,25.0,0.0,16.0,5.7,0.0,0.0,1.0,0.0,46.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,0.0,True,2023-08-13T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0.0,16373.0,0.0,0.0,Hakim Ziyech,55.0,MID,Chelsea,1,1.0,Liverpool,12,5,2.756892230576441,2,0.0,3.0,33.0,649.0,7.0,230.9,155.4,113.0,0.0,129.0,49.0,2.0,0.0,1.0,0.4,55.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,0.0,True,2023-08-13T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,1426.0,0.0,0.0,Halil Dervişoğlu,45.0,FWD,Brentford,1,1.0,Spurs,9,8,2.980132450331126,2,0.0,1.0,4.0,6.0,0.0,0.0,0.0,10.0,0.0,11.0,1.0,0.0,0.0,0.0,0.5,45.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0.0,True,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,2008.0,0.0,0.0,Hamed Traorè,50.0,MID,Bournemouth,1,1.0,West Ham,15,14,3.508771929824561,2,0.0,0.0,14.0,425.0,8.0,218.5,84.0,36.0,0.0,60.0,33.8,2.0,0.0,0.0,0.0,45.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,0.0,True,2023-08-14T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,4611.0,0.0,0.0,Hannibal Mejbri,45.0,MID,Man Utd,1,3.0,Wolves,3,13,2.623906705539359,11,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,0.0,True,2023-08-12T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,3531.0,0.0,0.0,Harrison Ashby,40.0,DEF,Newcastle,1,3.0,Aston Villa,4,7,2.2792022792022792,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,38.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,3.0,False,2023-08-12T14:00:00Z,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.2,12.8,2.0,2.8,50,0.0,86790.0,0.0,0.0,Harrison Reed,50.0,MID,Fulham,1,3.0,Everton,10,17,4.11522633744856,4,3.0,4.0,107.0,2868.0,44.0,495.6,480.4,266.0,9.0,409.0,124.2,9.0,0.0,5.0,1.0,43.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,0.0,False,2023-08-12T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,6934.0,0.0,0.0,Harry Arter,45.0,MID,Nott'm Forest,1,0.0,Arsenal,16,2,2.4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,41.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,0.0,False,2023-08-13T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,0.0,373035.0,0.0,0.0,Harry Kane,125.0,FWD,Spurs,1,1.0,Brentford,8,9,7.4183976261127595,0,30.0,9.0,263.0,3406.0,62.0,744.8,1256.6,1707.0,48.0,1008.0,371.0,11.0,0.0,6.0,32.7,115.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,0.0,True,2023-08-14T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,47284.0,0.0,0.0,Harry Maguire,45.0,DEF,Man Utd,1,3.0,Wolves,3,13,2.623906705539359,4,0.0,0.0,39.0,762.0,7.0,20.3,180.6,51.0,2.0,201.0,25.2,5.0,0.0,4.0,0.4,47.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,0.0,False,2023-08-12T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,4471.0,0.0,0.0,Harry Toffolo,45.0,DEF,Nott'm Forest,1,0.0,Arsenal,16,2,2.4,0,0.0,0.0,30.0,933.0,17.0,93.5,147.0,67.0,1.0,134.0,30.6,2.0,0.0,2.0,0.1,43.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,3.0,False,2023-08-12T14:00:00Z,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.8,32.9,5.0,4.9,55,0.0,15157.0,0.0,0.0,Harry Wilson,55.0,MID,Fulham,1,3.0,Everton,10,17,4.526748971193416,0,2.0,5.0,68.0,1085.0,15.0,182.1,209.2,173.0,2.0,215.0,56.4,2.0,0.0,1.0,0.2,57.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,11.0,True,2023-08-12T16:30:00Z,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,52.8,21.3,21.0,9.5,65,0.0,207578.0,0.0,0.0,Harvey Barnes,65.0,MID,Newcastle,1,3.0,Aston Villa,4,7,3.7037037037037037,0,13.0,2.0,138.0,2709.0,51.0,305.1,567.4,883.0,0.0,379.0,175.5,6.0,0.0,3.0,1.7,66.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,1.0,False,2023-08-13T15:30:00Z,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.6,11.6,4.0,2.2,50,0.0,19381.0,0.0,0.0,Harvey Elliott,50.0,MID,Liverpool,1,1.0,Chelsea,5,12,3.401360544217687,5,1.0,2.0,62.0,1600.0,20.0,372.3,257.0,363.0,2.0,286.0,99.4,5.0,0.0,2.0,0.5,48.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0.0,True,2023-08-11T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,20573.0,0.0,0.0,Hjalmar Ekdal,40.0,DEF,Burnley,1,0.0,Man City,20,1,2.4539877300613497,3,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,1.0,False,2023-08-14T19:00:00Z,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.6,18.8,6.0,3.4,45,0.0,10770.0,0.0,0.0,Hugo Bueno López,45.0,DEF,Wolves,1,0.0,Man Utd,13,3,3.1802120141342756,0,0.0,1.0,41.0,1307.0,29.0,254.8,221.2,74.0,3.0,239.0,55.3,3.0,0.0,1.0,3.6,38.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,0.0,False,2023-08-13T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,61840.0,0.0,0.0,Hugo Lloris,50.0,GKP,Spurs,1,1.0,Brentford,8,9,2.9673590504451037,0,0.0,0.0,89.0,2205.0,39.0,0.0,540.0,0.0,12.0,456.0,54.0,7.0,0.0,0.0,3.2,54.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,1.0,False,2023-08-14T19:00:00Z,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.5,24.0,2.8,55,0.0,9219.0,0.0,0.0,Hwang Hee-chan,55.0,MID,Wolves,1,0.0,Man Utd,13,3,3.8869257950530036,0,3.0,2.0,60.0,1117.0,18.0,138.8,194.0,242.0,3.0,156.0,57.5,3.0,0.0,1.0,0.2,57.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,0.0,False,2023-08-12T12:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,123138.0,0.0,0.0,Hwang Ui-jo,45.0,FWD,Nott'm Forest,1,0.0,Arsenal,16,2,2.4,3,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,1.0,True,2023-08-13T15:30:00Z,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.2,0.6,2.0,0.5,55,0.0,9695.0,0.0,0.0,Ian Maatsen,55.0,MID,Chelsea,1,1.0,Liverpool,12,5,2.756892230576441,2,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2.0,False,2023-08-13T15:30:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,24.4,0.6,2.0,2.7,50,0.0,109967.0,0.0,0.0,Ibrahima Konaté,50.0,DEF,Liverpool,1,1.0,Chelsea,5,12,3.401360544217687,3,0.0,0.0,49.0,1551.0,22.0,39.6,285.6,144.0,0.0,305.0,46.8,7.0,0.0,5.0,1.3,49.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2.0,True,2023-08-12T14:00:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.8,15.4,6.0,3.9,50,0.0,4099.0,0.0,0.0,Idrissa Gueye,50.0,MID,Everton,1,0.0,Fulham,17,10,4.032258064516129,5,0.0,1.0,66.0,2577.0,45.0,193.7,399.2,61.0,1.0,357.0,65.3,8.0,0.0,7.0,0.1,47.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0.0,True,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,11676.0,0.0,0.0,Igor Julio dos Santos de Paulo,45.0,DEF,Brighton,1,3.0,Luton,6,20,2.7777777777777777,2,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,0.0,True,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0.0,3105.0,0.0,0.0,Iliman Ndiaye,55.0,FWD,Sheffield Utd,1,0.0,Crystal Palace,20,11,4.954954954954955,0,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2.0,True,2023-08-12T14:00:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.4,1.2,0.0,1.7,45,0.0,6638.0,0.0,0.0,Illia Zabarnyi,45.0,DEF,Bournemouth,1,1.0,West Ham,15,14,3.1578947368421053,0,0.0,0.0,7.0,297.0,5.0,0.9,41.2,0.0,0.0,54.0,4.1,0.0,0.0,0.0,0.0,45.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0.0,True,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,8745.0,0.0,0.0,Ionuț Radu,45.0,GKP,Bournemouth,1,1.0,West Ham,15,14,3.1578947368421053,0,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,0.0,True,2023-08-12T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,4792.0,0.0,0.0,Isaac Hayden,45.0,MID,Newcastle,1,3.0,Aston Villa,4,7,2.5641025641025643,11,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,0.0,True,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,3900.0,0.0,0.0,Ismaila Coulibaly,45.0,MID,Sheffield Utd,1,0.0,Crystal Palace,20,11,4.054054054054054,4,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,8.0,False,2023-08-12T14:00:00Z,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,30.8,0.9,0.0,3.2,45,0.0,15765.0,0.0,0.0,Issa Diop,45.0,DEF,Fulham,1,3.0,Everton,10,17,3.7037037037037037,0,1.0,0.0,79.0,2008.0,26.0,27.7,432.6,78.0,8.0,422.0,53.8,7.0,0.0,2.0,0.3,43.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,1.0,False,2023-08-12T14:00:00Z,63.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.6,15.4,5.0,2.2,40,0.0,544103.0,0.0,0.0,Issa Kaboré,40.0,DEF,Luton,1,0.0,Brighton,20,6,2.5806451612903225,4,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,0.0,False,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,1356.0,0.0,0.0,Ivan Neves Abreu Cavaleiro,50.0,MID,Fulham,1,3.0,Everton,10,17,4.11522633744856,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,1.0,False,2023-08-13T13:00:00Z,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.4,16.3,0.0,2.5,50,0.0,257169.0,0.0,0.0,Ivan Perišić,50.0,DEF,Spurs,1,1.0,Brentford,8,9,2.9673590504451037,0,1.0,8.0,94.0,2099.0,44.0,732.8,517.8,394.0,6.0,430.0,164.2,6.0,0.0,6.0,14.7,53.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,0.0,True,2023-08-13T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0.0,10194.0,0.0,0.0,Ivan Toney,80.0,FWD,Brentford,1,1.0,Spurs,9,8,5.298013245033113,0,20.0,4.0,182.0,2953.0,42.0,424.3,926.8,1240.0,35.0,607.0,258.7,10.0,0.0,9.0,18.2,71.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0.0,True,2023-08-11T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,2736.0,0.0,0.0,Jack Cork,50.0,MID,Burnley,1,0.0,Man City,20,1,3.067484662576687,1,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,0.0,False,2023-08-11T19:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0.0,488362.0,0.0,0.0,Jack Grealish,75.0,MID,Man City,1,3.0,Burnley,1,20,4.518072289156627,1,5.0,10.0,121.0,2051.0,16.0,721.3,515.8,683.0,9.0,490.0,191.7,10.0,0.0,4.0,7.9,71.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,2.0,True,2023-08-12T14:00:00Z,79.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,45,0.0,6562.0,0.0,0.0,Jack Robinson,45.0,DEF,Sheffield Utd,1,0.0,Crystal Palace,20,11,4.054054054054054,0,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,0.0,False,2023-08-12T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,1663.0,0.0,0.0,Jack Walton,40.0,GKP,Luton,1,0.0,Brighton,20,6,2.5806451612903225,2,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,1.0,True,2023-08-11T19:00:00Z,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,1516.0,0.0,0.0,Jacob Bruun Larsen,50.0,MID,Burnley,1,0.0,Man City,20,1,3.067484662576687,1,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,4.0,True,2023-08-12T16:30:00Z,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.6,26.3,2.0,5.0,50,0.0,17736.0,0.0,0.0,Jacob Murphy,50.0,MID,Newcastle,1,3.0,Aston Villa,4,7,2.849002849002849,8,4.0,2.0,78.0,1230.0,12.0,302.5,275.0,410.0,2.0,240.0,98.9,3.0,0.0,0.0,3.2,42.0,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
