,total_points,was_home,kickoff_time,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,cost,position,team,GW,match_result,opponent,last_season_position,opponent_last_season_position,percent_value,position rank,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,selected_by_percent_ex,now_cost_ex,element_type_ex,season,mean assists 3,mean bonus 3,mean bps 3,mean clean_sheets 3,mean creativity 3,mean goals_conceded 3,mean goals_scored 3,mean ict_index 3,mean influence 3,mean minutes 3,mean own_goals 3,mean penalties_missed 3,mean penalties_saved 3,mean red_cards 3,mean saves 3,mean selected 3,mean threat 3,mean total_points 3,mean transfers_in 3,mean transfers_out 3,mean value 3,mean match_result 3,std bps 3,std creativity 3,std ict_index 3,std influence 3,std minutes 3,std selected 3,std threat 3,std total_points 3,std transfers_in 3,std transfers_out 3,std value 3
119,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Frank Onyeka,,MID,Brentford,2,,Fulham,9,10,3.115264797507788,5,0.0,3.0,38.0,837.0,11.0,89.9,125.8,106.0,0.0,111.0,32.3,3.0,0.0,0.0,0.0,48.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,,True,2023-08-19T16:30:00Z,,,,,,,,,,,,,,,,,,40,,,,,Fraser Forster,,GKP,Spurs,2,,Man Utd,8,3,2.185792349726776,2,0.0,0.0,40.0,1215.0,24.0,0.0,256.8,0.0,1.0,222.0,25.8,3.0,0.0,1.0,4.4,39.0,GK,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373566.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,,False,2023-08-25T19:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Fred Onyedinma,,MID,Luton,2,,Chelsea,20,12,2.9585798816568047,0,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,,False,2023-08-19T16:30:00Z,,,,,,,,,,,,,,,,,,50,,,,,Frederico Rodrigues de Paula Santos,,MID,Man Utd,2,,Spurs,3,8,2.73224043715847,7,2.0,3.0,62.0,1228.0,22.0,335.9,282.2,213.0,2.0,272.0,83.0,4.0,0.0,6.0,0.5,51.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12781.0,0.0,0.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,,False,2023-08-21T19:00:00Z,,,,,,,,,,,,,,,,,,55,,,,,Fábio Ferreira Vieira,,MID,Arsenal,2,,Crystal Palace,2,11,3.0709101060859854,6,1.0,2.0,40.0,500.0,5.0,180.1,115.2,123.0,2.0,134.0,41.4,2.0,0.0,0.0,0.1,56.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9548.0,0.0,0.0,0.0,0.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,55,,,,,Fábio Silva,,FWD,Wolves,2,,Brighton,13,6,3.8869257950530036,0,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,6.0,0.0,10.8,0.0,0.0,7.9,11.2,13.0,0.0,0.0,0.0,0.0,0.0,22652.0,57.0,1.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,,False,2023-08-21T19:00:00Z,,,,,,,,,,,,,,,,,,80,,,,,Gabriel Fernando de Jesus,,FWD,Arsenal,2,,Crystal Palace,2,11,4.46677833612507,0,11.0,7.0,125.0,2064.0,23.0,407.3,594.2,1282.0,17.0,401.0,228.3,9.0,0.0,6.0,28.3,81.0,FWD,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208581.0,0.0,0.0,0.0,0.0,80.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,,False,2023-08-21T19:00:00Z,,,,,,,,,,,,,,,,,,80,,,,,Gabriel Martinelli Silva,,MID,Arsenal,2,,Crystal Palace,2,11,4.46677833612507,2,15.0,9.0,198.0,2789.0,33.0,838.1,844.2,1300.0,18.0,648.0,298.1,14.0,0.0,3.0,26.3,65.0,MID,2023-24,1.0,0.0,23.0,0.0,42.5,1.0,0.0,7.6,25.4,85.0,0.0,0.0,0.0,0.0,0.0,1204797.0,8.0,5.0,0.0,0.0,80.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,,False,2023-08-25T19:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Gabriel Osho,,DEF,Luton,2,,Chelsea,20,12,2.662721893491124,0,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1873.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,,False,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,40,,,,,Gabriel Słonina,,GKP,Chelsea,2,,West Ham,12,14,1.9221528111484862,2,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6837.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,,False,2023-08-21T19:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Gabriel dos Santos Magalhães,,DEF,Arsenal,2,,Crystal Palace,2,11,2.7917364600781687,1,3.0,0.0,146.0,3409.0,43.0,129.7,733.8,401.0,15.0,723.0,126.5,14.0,0.0,5.0,13.4,52.0,DEF,2023-24,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,2743150.0,0.0,1.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,,False,2023-08-19T19:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Garang Kuol,,MID,Newcastle,2,,Man City,4,1,2.3860021208907742,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.0,0.0,0.0,0.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Gavin Kilkenny,,MID,Bournemouth,2,,Liverpool,15,5,2.8846153846153846,12,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6701.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,,False,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,40,,,,,George Baldock,,DEF,Sheffield Utd,2,,Nott'm Forest,20,16,2.888086642599278,6,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,1258416.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,,True,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,40,,,,,George Shelvey,,GKP,Nott'm Forest,2,,Sheffield Utd,16,20,2.0460358056265986,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,GK,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,,True,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,60,,,,,Gianluca Scamacca,,FWD,West Ham,2,,Chelsea,14,12,4.597701149425287,0,3.0,0.0,41.0,921.0,12.0,160.7,151.8,312.0,7.0,110.0,62.0,3.0,0.0,3.0,0.6,66.0,FWD,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6973.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,,True,2023-08-19T16:30:00Z,,,,,,,,,,,,,,,,,,50,,,,,Giovani Lo Celso,,MID,Spurs,2,,Man Utd,8,3,2.73224043715847,7,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11441.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,,True,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,40,,,,,Giulian Biancone,,DEF,Nott'm Forest,2,,Sheffield Utd,16,20,2.0460358056265986,12,0.0,0.0,2.0,15.0,1.0,0.0,6.8,0.0,0.0,9.0,0.7,0.0,0.0,0.0,0.0,42.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10521.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,,False,2023-08-25T19:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Glen Rea,,MID,Luton,2,,Chelsea,20,12,2.662721893491124,8,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5543.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,55,,,,,Gonçalo Manuel Ganchinho Guedes,,MID,Wolves,2,,Brighton,13,6,3.8869257950530036,0,1.0,1.0,29.0,703.0,12.0,139.6,89.4,223.0,1.0,85.0,45.1,2.0,0.0,1.0,0.2,58.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7595.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,,False,2023-08-21T19:00:00Z,,,,,,,,,,,,,,,,,,60,,,,,Granit Xhaka,,MID,Arsenal,2,,Crystal Palace,2,11,3.3500837520938025,5,7.0,8.0,153.0,2992.0,35.0,673.3,647.0,498.0,15.0,634.0,182.0,13.0,0.0,4.0,2.7,48.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2183.0,0.0,0.0,0.0,0.0,60.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,,True,2023-08-19T16:30:00Z,,,,,,,,,,,,,,,,,,50,,,,,Guglielmo Vicario,,GKP,Spurs,2,,Man Utd,8,3,2.73224043715847,0,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,4.0,36625.0,0.0,1.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,,False,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,50,,,,,Gustavo Hamer,,MID,Sheffield Utd,2,,Nott'm Forest,20,16,3.6101083032490973,0,,,,,,,,,,,,,,,,,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,,True,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,45,,,,,Gustavo Henrique Furtado Scarpa,,MID,Nott'm Forest,2,,Sheffield Utd,16,20,2.3017902813299234,10,0.0,0.0,5.0,177.0,1.0,17.3,15.0,25.0,0.0,16.0,5.7,0.0,0.0,1.0,0.0,46.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,,False,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,55,,,,,Hakim Ziyech,,MID,Chelsea,2,,West Ham,12,14,2.642960115329169,2,0.0,3.0,33.0,649.0,7.0,230.9,155.4,113.0,0.0,129.0,49.0,2.0,0.0,1.0,0.4,55.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16373.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Halil Dervişoğlu,,FWD,Brentford,2,,Fulham,9,10,2.803738317757009,2,0.0,1.0,4.0,6.0,0.0,0.0,0.0,10.0,0.0,11.0,1.0,0.0,0.0,0.0,0.5,45.0,FWD,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Hamed Traorè,,MID,Bournemouth,2,,Liverpool,15,5,3.2051282051282053,2,0.0,0.0,14.0,425.0,8.0,218.5,84.0,36.0,0.0,60.0,33.8,2.0,0.0,0.0,0.0,45.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,,False,2023-08-19T16:30:00Z,,,,,,,,,,,,,,,,,,45,,,,,Hannibal Mejbri,,MID,Man Utd,2,,Spurs,3,8,2.459016393442623,11,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4611.0,0.0,0.0,0.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,,False,2023-08-19T19:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Harrison Ashby,,DEF,Newcastle,2,,Man City,4,1,2.1208907741251326,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,38.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3531.0,0.0,0.0,0.0,0.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Harrison Reed,,MID,Fulham,2,,Brentford,10,9,3.5842293906810037,4,3.0,4.0,107.0,2868.0,44.0,495.6,480.4,266.0,9.0,409.0,124.2,9.0,0.0,5.0,1.0,43.0,MID,2023-24,0.0,0.0,13.0,1.0,12.8,0.0,0.0,2.8,13.2,90.0,0.0,0.0,0.0,0.0,0.0,86790.0,2.0,3.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,,True,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,45,,,,,Harry Arter,,MID,Nott'm Forest,2,,Sheffield Utd,16,20,2.3017902813299234,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,41.0,MID,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6934.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,,True,2023-08-19T16:30:00Z,,,,,,,,,,,,,,,,,,125,,,,,Harry Kane,,FWD,Spurs,2,,Man Utd,8,3,6.830601092896175,0,30.0,9.0,263.0,3406.0,62.0,744.8,1256.6,1707.0,48.0,1008.0,371.0,11.0,0.0,6.0,32.7,115.0,FWD,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373035.0,0.0,0.0,0.0,0.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,,False,2023-08-19T16:30:00Z,,,,,,,,,,,,,,,,,,45,,,,,Harry Maguire,,DEF,Man Utd,2,,Spurs,3,8,2.459016393442623,4,0.0,0.0,39.0,762.0,7.0,20.3,180.6,51.0,2.0,201.0,25.2,5.0,0.0,4.0,0.4,47.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47284.0,0.0,0.0,0.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,,True,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,45,,,,,Harry Toffolo,,DEF,Nott'm Forest,2,,Sheffield Utd,16,20,2.3017902813299234,0,0.0,0.0,30.0,933.0,17.0,93.5,147.0,67.0,1.0,134.0,30.6,2.0,0.0,2.0,0.1,43.0,DEF,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4471.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,55,,,,,Harry Wilson,,MID,Fulham,2,,Brentford,10,9,3.942652329749104,0,2.0,5.0,68.0,1085.0,15.0,182.1,209.2,173.0,2.0,215.0,56.4,2.0,0.0,1.0,0.2,57.0,MID,2023-24,0.0,0.0,13.0,1.0,32.9,0.0,0.0,4.9,10.8,90.0,0.0,0.0,0.0,0.0,0.0,15157.0,5.0,3.0,0.0,0.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,,False,2023-08-19T19:00:00Z,,,,,,,,,,,,,,,,,,65,,,,,Harvey Barnes,,MID,Newcastle,2,,Man City,4,1,3.4464475079533403,0,13.0,2.0,138.0,2709.0,51.0,305.1,567.4,883.0,0.0,379.0,175.5,6.0,0.0,3.0,1.7,66.0,MID,2023-24,1.0,2.0,36.0,0.0,21.3,0.0,1.0,9.5,52.8,22.0,0.0,0.0,0.0,0.0,0.0,207578.0,21.0,11.0,0.0,0.0,65.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Harvey Elliott,,MID,Liverpool,2,,Bournemouth,5,15,3.0395136778115504,5,1.0,2.0,62.0,1600.0,20.0,372.3,257.0,363.0,2.0,286.0,99.4,5.0,0.0,2.0,0.5,48.0,MID,2023-24,0.0,0.0,6.0,0.0,11.6,0.0,0.0,2.2,6.6,13.0,0.0,0.0,0.0,0.0,0.0,19381.0,4.0,1.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,,True,2023-08-27T13:00:00Z,,,,,,,,,,,,,,,,,,40,,,,,Hjalmar Ekdal,,DEF,Burnley,2,,Aston Villa,20,7,2.3255813953488373,3,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20573.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Hugo Bueno López,,DEF,Wolves,2,,Brighton,13,6,3.1802120141342756,0,0.0,1.0,41.0,1307.0,29.0,254.8,221.2,74.0,3.0,239.0,55.3,3.0,0.0,1.0,3.6,38.0,DEF,2023-24,0.0,0.0,9.0,0.0,18.8,0.0,0.0,3.4,9.6,13.0,0.0,0.0,0.0,0.0,0.0,10770.0,6.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,,True,2023-08-19T16:30:00Z,,,,,,,,,,,,,,,,,,50,,,,,Hugo Lloris,,GKP,Spurs,2,,Man Utd,8,3,2.73224043715847,0,0.0,0.0,89.0,2205.0,39.0,0.0,540.0,0.0,12.0,456.0,54.0,7.0,0.0,0.0,3.2,54.0,GK,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61840.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,55,,,,,Hwang Hee-chan,,MID,Wolves,2,,Brighton,13,6,3.8869257950530036,0,3.0,2.0,60.0,1117.0,18.0,138.8,194.0,242.0,3.0,156.0,57.5,3.0,0.0,1.0,0.2,57.0,MID,2023-24,0.0,0.0,2.0,0.0,6.5,1.0,0.0,2.8,0.0,27.0,0.0,0.0,0.0,0.0,0.0,9219.0,24.0,1.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,,True,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,45,,,,,Hwang Ui-jo,,FWD,Nott'm Forest,2,,Sheffield Utd,16,20,2.3017902813299234,3,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123138.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,,False,2023-08-20T15:30:00Z,,,,,,,,,,,,,,,,,,55,,,,,Ian Maatsen,,MID,Chelsea,2,,West Ham,12,14,2.642960115329169,2,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,4.0,0.0,0.6,0.0,0.0,0.5,2.2,9.0,0.0,0.0,0.0,0.0,0.0,9695.0,2.0,1.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,,True,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Ibrahima Konaté,,DEF,Liverpool,2,,Bournemouth,5,15,3.0395136778115504,3,0.0,0.0,49.0,1551.0,22.0,39.6,285.6,144.0,0.0,305.0,46.8,7.0,0.0,5.0,1.3,49.0,DEF,2023-24,0.0,0.0,14.0,0.0,0.6,1.0,0.0,2.7,24.4,90.0,0.0,0.0,0.0,0.0,0.0,109967.0,2.0,2.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,,False,2023-08-20T13:00:00Z,,,,,,,,,,,,,,,,,,50,,,,,Idrissa Gueye,,MID,Everton,2,,Aston Villa,17,7,3.3783783783783785,6,0.0,1.0,66.0,2577.0,45.0,193.7,399.2,61.0,1.0,357.0,65.3,8.0,0.0,7.0,0.1,47.0,MID,2023-24,0.0,0.0,15.0,0.0,15.4,1.0,0.0,3.9,17.8,90.0,0.0,0.0,0.0,0.0,0.0,4099.0,6.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Igor Julio dos Santos de Paulo,,DEF,Brighton,2,,Wolves,6,13,2.7027027027027026,2,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11676.0,0.0,0.0,0.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,,False,2023-08-18T18:45:00Z,,,,,,,,,,,,,,,,,,55,,,,,Iliman Ndiaye,,FWD,Sheffield Utd,2,,Nott'm Forest,20,16,3.9711191335740073,0,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3105.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Illia Zabarnyi,,DEF,Bournemouth,2,,Liverpool,15,5,2.8846153846153846,0,0.0,0.0,7.0,297.0,5.0,0.9,41.2,0.0,0.0,54.0,4.1,0.0,0.0,0.0,0.0,45.0,DEF,2023-24,0.0,0.0,11.0,0.0,1.2,1.0,0.0,1.7,15.4,90.0,0.0,0.0,0.0,0.0,0.0,6638.0,0.0,2.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,,False,2023-08-19T14:00:00Z,,,,,,,,,,,,,,,,,,45,,,,,Ionuț Radu,,GKP,Bournemouth,2,,Liverpool,15,5,2.8846153846153846,0,,,,,,,,,,,,,,,,,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8745.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
